spot	condition	image	cell	area_um2
2491	plus_myc	5	160	0.407
2492	plus_myc	5	160	0.343
2493	plus_myc	5	161	0.643
2494	plus_myc	5	161	0.407
2495	plus_myc	5	161	0.129
2496	plus_myc	5	161	0.343
2497	plus_myc	5	161	0.793
2498	plus_myc	5	161	0.129
2499	plus_myc	5	161	0.064
2500	plus_myc	5	161	0.129
2501	plus_myc	5	161	0.236
2502	plus_myc	5	161	0.257
2503	plus_myc	5	161	0.193
2504	plus_myc	5	161	0.129
2505	plus_myc	5	161	0.107
2506	plus_myc	5	161	0.536
2507	plus_myc	6	162	0.043
2508	plus_myc	6	162	0.279
2509	plus_myc	6	162	0.236
2510	plus_myc	6	162	0.021
2511	plus_myc	6	162	0.879
2512	plus_myc	6	162	0.193
2513	plus_myc	6	162	0.172
2514	plus_myc	6	162	0.322
2515	plus_myc	6	162	0.429
2516	plus_myc	6	162	0.021
2517	plus_myc	6	162	0.236
2518	plus_myc	6	162	0.021
2519	plus_myc	6	162	0.322
2520	plus_myc	6	162	0.472
2521	plus_myc	6	162	0.043
2522	plus_myc	6	162	0.686
2523	plus_myc	6	163	0.214
2524	plus_myc	6	163	0.386
2525	plus_myc	6	163	0.365
2526	plus_myc	6	163	0.021
2527	plus_myc	6	163	0.086
2528	plus_myc	6	163	0.021
2529	plus_myc	6	163	0.708
2530	plus_myc	6	163	1.265
2531	plus_myc	6	163	0.021
2532	plus_myc	6	163	0.365
2533	plus_myc	6	163	0.129
2534	plus_myc	6	163	0.150
2535	plus_myc	6	163	0.021
2536	plus_myc	6	163	0.343
2537	plus_myc	6	163	0.257
2538	plus_myc	6	163	0.450
2539	plus_myc	6	163	0.107
2540	plus_myc	6	163	0.279
2541	plus_myc	6	163	0.043
2542	plus_myc	6	163	0.643
2543	plus_myc	6	164	0.472
2544	plus_myc	6	164	0.021
2545	plus_myc	6	164	0.901
2546	plus_myc	6	164	0.493
2547	plus_myc	6	164	0.279
2548	plus_myc	6	164	0.021
2549	plus_myc	6	164	0.021
2550	plus_myc	6	164	0.021
2551	plus_myc	6	164	0.150
2552	plus_myc	6	164	0.021
2553	plus_myc	6	164	0.622
2554	plus_myc	6	164	0.086
2555	plus_myc	6	164	0.172
2556	plus_myc	6	164	0.386
2557	plus_myc	6	164	0.686
2558	plus_myc	6	164	0.129
2559	plus_myc	6	164	0.021
2560	plus_myc	6	164	6.218
2561	plus_myc	6	164	0.107
2562	plus_myc	6	164	0.043
2563	plus_myc	6	165	0.021
2564	plus_myc	6	165	0.107
2565	plus_myc	6	165	0.129
2566	plus_myc	6	165	2.509
2567	plus_myc	6	165	0.515
2568	plus_myc	6	165	0.343
2569	plus_myc	6	165	0.021
2570	plus_myc	6	165	0.043
2571	plus_myc	6	165	0.064
2572	plus_myc	6	165	0.043
2573	plus_myc	6	165	0.236
2574	plus_myc	6	165	0.772
2575	plus_myc	6	165	0.086
2576	plus_myc	6	165	0.021
2577	plus_myc	6	165	0.150
2578	plus_myc	6	165	0.300
2579	plus_myc	6	166	0.450
2580	plus_myc	6	166	0.021
2581	plus_myc	6	166	2.637
2582	plus_myc	6	166	0.129
2583	plus_myc	6	166	0.107
2584	plus_myc	6	166	1.544
2585	plus_myc	6	166	0.236
2586	plus_myc	6	166	0.386
2587	plus_myc	6	166	0.579
2588	plus_myc	6	166	0.021
2589	plus_myc	6	166	0.708
2590	plus_myc	6	166	1.115
2591	plus_myc	6	166	0.429
2592	plus_myc	6	166	0.193
2593	plus_myc	6	167	0.279
2594	plus_myc	6	167	0.515
2595	plus_myc	6	167	0.193
2596	plus_myc	6	167	0.901
2597	plus_myc	6	167	0.257
2598	plus_myc	6	167	0.064
2599	plus_myc	6	167	0.515
2600	plus_myc	6	167	0.214
2601	plus_myc	6	167	0.043
2602	plus_myc	6	167	1.244
2603	plus_myc	6	167	0.386
2604	plus_myc	6	167	0.043
2605	plus_myc	6	167	0.150
2606	plus_myc	6	167	0.622
2607	plus_myc	6	167	1.522
2608	plus_myc	6	167	0.107
2609	plus_myc	6	167	1.415
2610	plus_myc	6	167	0.279
2611	plus_myc	6	167	0.150
2612	plus_myc	6	167	0.021
2613	plus_myc	6	167	0.450
2614	plus_myc	6	167	0.965
2615	plus_myc	6	167	0.236
2616	plus_myc	6	167	0.043
2617	plus_myc	6	167	0.750
2618	plus_myc	6	167	0.150
2619	plus_myc	6	168	0.107
2620	plus_myc	6	168	0.021
2621	plus_myc	6	168	5.146
2622	plus_myc	6	168	0.021
2623	plus_myc	6	168	0.021
2624	plus_myc	6	168	0.043
2625	plus_myc	6	168	0.021
2626	plus_myc	6	168	0.236
2627	plus_myc	6	168	2.316
2628	plus_myc	6	168	0.064
2629	plus_myc	6	168	0.086
2630	plus_myc	6	168	0.043
2631	plus_myc	6	168	0.064
2632	plus_myc	6	169	0.236
2633	plus_myc	6	169	0.300
2634	plus_myc	6	169	0.729
2635	plus_myc	6	169	0.021
2636	plus_myc	6	169	1.158
2637	plus_myc	6	169	0.193
2638	plus_myc	6	169	1.094
2639	plus_myc	6	169	0.429
2640	plus_myc	6	169	0.815
2641	plus_myc	6	169	0.043
2642	plus_myc	6	169	0.043
2643	plus_myc	6	169	0.429
2644	plus_myc	6	169	0.021
2645	plus_myc	6	169	0.172
2646	plus_myc	6	170	0.300
2647	plus_myc	6	170	0.407
2648	plus_myc	6	170	0.043
2649	plus_myc	6	170	0.172
2650	plus_myc	6	170	0.150
2651	plus_myc	6	170	0.021
2652	plus_myc	6	170	0.343
2653	plus_myc	6	170	0.021
2654	plus_myc	6	170	0.922
2655	plus_myc	6	170	0.300
2656	plus_myc	6	170	0.236
2657	plus_myc	6	170	0.472
2658	plus_myc	6	171	0.236
2659	plus_myc	6	171	0.386
2660	plus_myc	6	171	0.107
2661	plus_myc	6	171	0.129
2662	plus_myc	6	171	0.750
2663	plus_myc	6	171	0.236
2664	plus_myc	6	171	0.150
2665	plus_myc	6	171	0.236
2666	plus_myc	6	171	0.150
2667	plus_myc	6	171	0.129
2668	plus_myc	7	172	0.086
2669	plus_myc	7	172	0.021
2670	plus_myc	7	172	0.021
2671	plus_myc	7	172	0.214
2672	plus_myc	7	172	0.150
2673	plus_myc	7	172	0.150
2674	plus_myc	7	172	1.587
2675	plus_myc	7	172	0.043
2676	plus_myc	7	172	0.365
2677	plus_myc	7	172	0.129
2678	plus_myc	7	172	0.386
2679	plus_myc	7	172	0.515
2680	plus_myc	7	172	0.536
2681	plus_myc	7	173	1.329
2682	plus_myc	7	173	0.129
2683	plus_myc	7	173	0.107
2684	plus_myc	7	173	0.214
2685	plus_myc	7	173	0.064
2686	plus_myc	7	173	0.643
2687	plus_myc	7	173	0.043
2688	plus_myc	7	173	0.343
2689	plus_myc	7	174	0.064
2690	plus_myc	7	174	0.429
2691	plus_myc	7	174	0.300
2692	plus_myc	7	174	0.322
2693	plus_myc	7	174	0.407
2694	plus_myc	7	174	0.214
2695	plus_myc	7	174	1.158
2696	plus_myc	7	174	0.322
2697	plus_myc	7	174	0.150
2698	plus_myc	7	174	0.214
2699	plus_myc	7	174	0.214
2700	plus_myc	7	174	0.150
2701	plus_myc	7	174	0.193
2702	plus_myc	7	174	0.043
2703	plus_myc	7	175	1.265
2704	plus_myc	7	175	0.407
2705	plus_myc	7	175	0.858
2706	plus_myc	7	175	0.472
2707	plus_myc	7	175	0.129
2708	plus_myc	7	175	2.402
2709	plus_myc	7	175	0.107
2710	plus_myc	7	175	0.064
2711	plus_myc	7	175	0.257
2712	plus_myc	7	175	0.021
2713	plus_myc	7	175	0.043
2714	plus_myc	7	175	0.064
2715	plus_myc	7	175	0.172
2716	plus_myc	7	175	0.429
2717	plus_myc	7	175	0.043
2718	plus_myc	7	175	0.021
2719	plus_myc	7	175	0.021
2720	plus_myc	7	175	0.279
2721	plus_myc	7	175	0.257
2722	plus_myc	7	176	0.021
2723	plus_myc	7	176	0.815
2724	plus_myc	7	176	0.343
2725	plus_myc	7	176	0.257
2726	plus_myc	7	176	0.214
2727	plus_myc	7	176	0.279
2728	plus_myc	7	176	0.300
2729	plus_myc	7	176	0.150
2730	plus_myc	7	176	0.064
2731	plus_myc	7	176	0.472
2732	plus_myc	7	176	0.600
2733	plus_myc	7	176	0.021
2734	plus_myc	7	176	0.021
2735	plus_myc	7	176	0.407
2736	plus_myc	7	176	0.107
2737	plus_myc	7	176	0.193
2738	plus_myc	7	176	0.043
2739	plus_myc	7	176	0.129
2740	plus_myc	7	176	0.407
2741	plus_myc	7	176	0.021
2742	plus_myc	7	177	0.021
2743	plus_myc	7	177	0.257
2744	plus_myc	7	177	0.493
2745	plus_myc	7	177	0.107
2746	plus_myc	7	177	0.407
2747	plus_myc	7	177	1.458
2748	plus_myc	7	177	0.086
2749	plus_myc	7	177	0.107
2750	plus_myc	7	177	0.407
2751	plus_myc	7	177	0.300
2752	plus_myc	7	177	0.557
2753	plus_myc	7	177	0.129
2754	plus_myc	7	177	0.021
2755	plus_myc	7	177	0.472
2756	plus_myc	7	177	0.322
2757	plus_myc	7	177	0.536
2758	plus_myc	7	177	0.129
2759	plus_myc	7	177	0.300
2760	plus_myc	7	177	0.300
2761	plus_myc	7	177	0.021
2762	plus_myc	7	177	0.086
2763	plus_myc	7	178	0.064
2764	plus_myc	7	178	0.021
2765	plus_myc	7	178	0.365
2766	plus_myc	7	178	0.708
2767	plus_myc	7	178	0.193
2768	plus_myc	7	178	0.021
2769	plus_myc	7	178	0.386
2770	plus_myc	7	178	0.043
2771	plus_myc	7	178	0.043
2772	plus_myc	7	178	0.236
2773	plus_myc	7	178	0.322
2774	plus_myc	7	178	0.043
2775	plus_myc	7	178	0.622
2776	plus_myc	7	178	0.064
2777	plus_myc	7	178	0.600
2778	plus_myc	7	178	0.557
2779	plus_myc	7	178	0.214
2780	plus_myc	7	178	0.021
2781	plus_myc	7	178	0.021
2782	plus_myc	7	178	0.172
2783	plus_myc	7	178	0.086
2784	plus_myc	7	179	0.086
2785	plus_myc	7	179	0.257
2786	plus_myc	7	179	1.415
2787	plus_myc	7	179	0.086
2788	plus_myc	7	179	0.493
2789	plus_myc	7	179	0.557
2790	plus_myc	7	179	0.986
2791	plus_myc	7	179	0.129
2792	plus_myc	7	179	0.021
2793	plus_myc	7	179	2.723
2794	plus_myc	7	179	0.107
2795	plus_myc	7	179	0.172
2796	plus_myc	7	179	0.021
2797	plus_myc	7	179	0.300
2798	plus_myc	7	179	0.300
2799	plus_myc	7	179	0.300
2800	plus_myc	7	180	0.429
2801	plus_myc	7	180	0.515
2802	plus_myc	7	180	0.107
2803	plus_myc	7	180	0.021
2804	plus_myc	7	180	0.322
2805	plus_myc	7	181	0.021
2806	plus_myc	7	181	0.150
2807	plus_myc	7	181	0.943
2808	plus_myc	7	181	0.193
2809	plus_myc	7	181	0.107
2810	plus_myc	7	181	2.337
2811	plus_myc	7	181	1.437
2812	plus_myc	7	181	0.021
2813	plus_myc	7	181	0.129
2814	plus_myc	7	181	0.300
2815	plus_myc	7	181	0.043
2816	plus_myc	7	181	0.043
2817	plus_myc	7	181	0.300
2818	plus_myc	7	181	0.064
2819	plus_myc	7	181	0.450
2820	plus_myc	7	181	0.064
2821	plus_myc	7	181	0.193
2822	plus_myc	7	182	0.150
2823	plus_myc	7	182	0.021
2824	plus_myc	7	182	0.236
2825	plus_myc	7	182	0.193
2826	plus_myc	7	182	0.429
2827	plus_myc	7	182	0.214
2828	plus_myc	7	182	4.417
2829	plus_myc	7	182	0.172
2830	plus_myc	7	182	0.279
2831	plus_myc	7	182	0.472
2832	plus_myc	7	182	0.129
2833	plus_myc	7	182	0.386
2834	plus_myc	7	182	0.107
2835	plus_myc	7	182	0.450
2836	plus_myc	7	182	0.021
2837	plus_myc	7	182	0.107
2838	plus_myc	7	182	0.450
2839	plus_myc	7	182	0.772
2840	plus_myc	7	182	0.129
2841	plus_myc	7	182	0.708
2842	plus_myc	7	182	0.172
2843	plus_myc	7	183	0.172
2844	plus_myc	7	183	0.129
2845	plus_myc	7	183	1.458
2846	plus_myc	7	183	0.043
2847	plus_myc	7	183	1.758
2848	plus_myc	7	183	0.021
2849	plus_myc	7	183	0.064
2850	plus_myc	7	183	0.600
2851	plus_myc	7	183	0.129
2852	plus_myc	7	183	0.021
2853	plus_myc	7	183	0.708
2854	plus_myc	7	183	0.086
2855	plus_myc	7	183	4.053
2856	plus_myc	7	183	0.107
2857	plus_myc	7	183	0.043
2858	plus_myc	7	183	0.236
2859	plus_myc	7	183	0.150
2860	plus_myc	7	183	0.043
2861	plus_myc	7	183	0.193
2862	plus_myc	7	183	0.257
2863	plus_myc	7	183	0.322
2864	plus_myc	7	183	0.107
2865	plus_myc	7	183	0.236
2866	plus_myc	7	183	0.150
2867	plus_myc	7	183	0.064
2868	plus_myc	7	184	0.322
2869	plus_myc	7	184	0.322
2870	plus_myc	7	184	0.129
2871	plus_myc	7	184	0.150
2872	plus_myc	7	184	0.300
2873	plus_myc	7	184	1.372
2874	plus_myc	7	184	0.450
2875	plus_myc	7	184	0.172
2876	plus_myc	7	184	0.021
2877	plus_myc	7	184	0.150
2878	plus_myc	7	184	1.930
2879	plus_myc	7	184	0.064
2880	plus_myc	7	184	0.858
2881	plus_myc	7	184	0.150
2882	plus_myc	7	184	0.043
2883	plus_myc	7	184	0.021
2884	plus_myc	7	184	0.021
2885	plus_myc	7	184	0.322
2886	plus_myc	7	184	0.150
2887	plus_myc	7	184	0.279
2888	plus_myc	7	184	0.064
2889	plus_myc	7	184	0.193
2890	plus_myc	8	185	0.086
2891	plus_myc	8	185	0.300
2892	plus_myc	8	185	0.064
2893	plus_myc	8	185	0.214
2894	plus_myc	8	185	1.094
2895	plus_myc	8	185	0.064
2896	plus_myc	8	185	1.587
2897	plus_myc	8	185	0.150
2898	plus_myc	8	185	0.021
2899	plus_myc	8	185	0.279
2900	plus_myc	8	186	0.043
2901	plus_myc	8	186	0.129
2902	plus_myc	8	186	0.365
2903	plus_myc	8	186	0.407
2904	plus_myc	8	186	0.086
2905	plus_myc	8	186	0.236
2906	plus_myc	8	186	0.214
2907	plus_myc	8	186	0.343
2908	plus_myc	8	186	0.579
2909	plus_myc	8	186	0.021
2910	plus_myc	8	186	0.043
2911	plus_myc	8	186	0.193
2912	plus_myc	8	186	0.858
2913	plus_myc	8	186	0.086
2914	plus_myc	8	186	2.016
2915	plus_myc	8	186	0.365
2916	plus_myc	8	186	0.257
2917	plus_myc	8	186	0.429
2918	plus_myc	8	187	0.107
2919	plus_myc	8	187	0.214
2920	plus_myc	8	187	0.279
2921	plus_myc	8	187	0.407
2922	plus_myc	8	187	0.386
2923	plus_myc	8	187	0.322
2924	plus_myc	8	187	0.214
2925	plus_myc	8	187	0.021
2926	plus_myc	8	187	1.565
2927	plus_myc	8	187	0.665
2928	plus_myc	8	187	0.257
2929	plus_myc	8	187	0.429
2930	plus_myc	8	187	0.172
2931	plus_myc	8	187	0.064
2932	plus_myc	8	187	0.193
2933	plus_myc	8	187	0.129
2934	plus_myc	8	187	0.043
2935	plus_myc	8	187	0.107
2936	plus_myc	8	187	0.064
2937	plus_myc	8	187	0.021
2938	plus_myc	8	187	0.021
2939	plus_myc	8	187	0.515
2940	plus_myc	8	187	0.343
2941	plus_myc	8	187	0.064
2942	plus_myc	8	187	0.386
2943	plus_myc	8	188	0.193
2944	plus_myc	8	188	0.236
2945	plus_myc	8	188	0.214
2946	plus_myc	8	188	0.279
2947	plus_myc	8	188	0.708
2948	plus_myc	8	188	0.172
2949	plus_myc	8	188	0.515
2950	plus_myc	8	188	0.622
2951	plus_myc	8	188	0.643
2952	plus_myc	8	188	0.193
2953	plus_myc	8	188	0.107
2954	plus_myc	8	188	0.193
2955	plus_myc	8	188	0.236
2956	plus_myc	8	188	0.193
2957	plus_myc	8	188	0.429
2958	plus_myc	8	188	0.150
2959	plus_myc	8	188	0.322
2960	plus_myc	8	188	0.600
2961	plus_myc	8	188	0.043
2962	plus_myc	8	188	0.322
2963	plus_myc	8	188	0.515
2964	plus_myc	8	188	0.129
2965	plus_myc	8	188	0.236
2966	plus_myc	8	188	0.257
2967	plus_myc	8	188	0.193
2968	plus_myc	8	188	0.021
2969	plus_myc	8	188	0.214
2970	plus_myc	8	188	0.579
2971	plus_myc	8	188	0.365
2972	plus_myc	8	189	0.214
2973	plus_myc	8	189	0.150
2974	plus_myc	8	189	1.887
2975	plus_myc	8	189	1.008
2976	plus_myc	8	189	0.086
2977	plus_myc	8	189	0.021
2978	plus_myc	8	189	1.587
2979	plus_myc	8	189	2.895
2980	plus_myc	8	189	0.021
2981	plus_myc	8	189	0.021
2982	plus_myc	8	189	0.322
2983	plus_myc	8	189	0.107
2984	plus_myc	8	190	0.021
2985	plus_myc	8	190	0.064
2986	plus_myc	8	190	0.193
2987	plus_myc	8	190	0.021
2988	plus_myc	8	190	0.172
2989	plus_myc	8	190	0.150
2990	plus_myc	8	190	0.600
2991	plus_myc	8	190	0.021
2992	plus_myc	8	190	0.086
2993	plus_myc	8	190	0.021
2994	plus_myc	8	190	0.493
2995	plus_myc	8	190	0.279
2996	plus_myc	8	190	0.365
2997	plus_myc	8	190	0.043
2998	plus_myc	8	190	0.686
2999	plus_myc	8	190	0.150
3000	plus_myc	8	190	0.343
3001	plus_myc	8	190	0.150
3002	plus_myc	8	190	0.365
3003	plus_myc	8	191	0.643
3004	plus_myc	8	191	0.257
3005	plus_myc	8	191	0.043
3006	plus_myc	8	191	0.214
3007	plus_myc	8	191	0.107
3008	plus_myc	8	191	0.064
3009	plus_myc	8	191	0.815
3010	plus_myc	8	191	0.193
3011	plus_myc	8	191	0.343
3012	plus_myc	8	191	0.129
3013	plus_myc	8	191	0.086
3014	plus_myc	8	191	1.222
3015	plus_myc	8	191	0.193
3016	plus_myc	8	191	0.943
3017	plus_myc	8	191	0.043
3018	plus_myc	8	191	0.021
3019	plus_myc	8	191	0.021
3020	plus_myc	8	191	0.107
3021	plus_myc	8	191	0.772
3022	plus_myc	8	191	0.021
3023	plus_myc	8	191	0.493
3024	plus_myc	8	191	0.300
3025	plus_myc	8	191	0.064
3026	plus_myc	8	191	0.193
3027	plus_myc	8	191	0.021
3028	plus_myc	8	191	0.086
3029	plus_myc	8	191	0.429
3030	plus_myc	8	191	1.480
3031	plus_myc	8	191	0.386
3032	plus_myc	8	191	0.729
3033	plus_myc	8	192	0.772
3034	plus_myc	8	192	0.236
3035	plus_myc	8	192	0.257
3036	plus_myc	8	192	1.115
3037	plus_myc	8	192	0.386
3038	plus_myc	8	192	0.450
3039	plus_myc	8	192	0.129
3040	plus_myc	8	192	0.021
3041	plus_myc	8	192	0.172
3042	plus_myc	8	192	0.257
3043	plus_myc	8	192	0.557
3044	plus_myc	8	192	0.472
3045	plus_myc	8	192	0.322
3046	plus_myc	8	192	0.107
3047	plus_myc	8	192	0.322
3048	plus_myc	8	193	0.257
3049	plus_myc	8	193	0.064
3050	plus_myc	8	193	0.665
3051	plus_myc	8	193	0.107
3052	plus_myc	8	193	0.129
3053	plus_myc	8	193	0.043
3054	plus_myc	8	193	0.172
3055	plus_myc	8	193	0.021
3056	plus_myc	8	193	0.300
3057	plus_myc	8	193	0.172
3058	plus_myc	8	193	0.472
3059	plus_myc	8	193	1.287
3060	plus_myc	8	193	0.772
3061	plus_myc	9	194	0.107
3062	plus_myc	9	194	0.622
3063	plus_myc	9	194	0.300
3064	plus_myc	9	194	0.129
3065	plus_myc	9	194	0.279
3066	plus_myc	9	194	0.129
3067	plus_myc	9	194	1.887
3068	plus_myc	9	194	0.021
3069	plus_myc	9	194	0.021
3070	plus_myc	9	194	0.536
3071	plus_myc	9	194	0.665
3072	plus_myc	9	194	0.043
3073	plus_myc	9	194	0.086
3074	plus_myc	9	194	0.686
3075	plus_myc	9	194	0.021
3076	plus_myc	9	194	0.708
3077	plus_myc	9	194	1.008
3078	plus_myc	9	194	0.493
3079	plus_myc	9	194	0.064
3080	plus_myc	9	195	0.172
3081	plus_myc	9	195	0.665
3082	plus_myc	9	195	0.107
3083	plus_myc	9	195	0.279
3084	plus_myc	9	195	0.193
3085	plus_myc	9	195	1.244
3086	plus_myc	9	195	0.193
3087	plus_myc	9	195	1.480
3088	plus_myc	9	195	0.407
3089	plus_myc	9	195	0.236
3090	plus_myc	9	195	0.021
3091	plus_myc	9	195	0.365
3092	plus_myc	9	195	0.107
3093	plus_myc	9	195	0.021
3094	plus_myc	9	195	0.515
3095	plus_myc	9	195	0.021
3096	plus_myc	9	195	0.129
3097	plus_myc	9	195	0.021
3098	plus_myc	9	195	0.343
3099	plus_myc	9	195	0.021
3100	plus_myc	9	195	0.257
3101	plus_myc	9	195	0.064
3102	plus_myc	9	195	0.407
3103	plus_myc	9	195	0.214
3104	plus_myc	9	195	0.429
3105	plus_myc	9	195	0.021
3106	plus_myc	9	195	0.064
3107	plus_myc	9	195	0.214
3108	plus_myc	9	195	0.172
3109	plus_myc	9	195	0.172
3110	plus_myc	9	195	0.086
3111	plus_myc	9	195	0.043
3112	plus_myc	9	195	0.214
3113	plus_myc	9	195	0.193
3114	plus_myc	9	195	0.043
3115	plus_myc	9	196	0.772
3116	plus_myc	9	196	0.043
3117	plus_myc	9	196	1.758
3118	plus_myc	9	196	0.086
3119	plus_myc	9	196	0.086
3120	plus_myc	9	196	0.043
3121	plus_myc	9	196	0.064
3122	plus_myc	9	196	0.365
3123	plus_myc	9	196	0.021
3124	plus_myc	9	196	0.086
3125	plus_myc	9	196	0.107
3126	plus_myc	9	196	0.300
3127	plus_myc	9	196	0.322
3128	plus_myc	9	196	0.836
3129	plus_myc	9	196	0.300
3130	plus_myc	9	196	0.064
3131	plus_myc	9	196	0.450
3132	plus_myc	9	196	0.343
3133	plus_myc	9	196	0.021
3134	plus_myc	9	196	1.308
3135	plus_myc	9	196	0.279
3136	plus_myc	9	196	0.021
3137	plus_myc	9	196	0.365
3138	plus_myc	9	196	0.793
3139	plus_myc	9	196	0.150
3140	plus_myc	9	196	0.407
3141	plus_myc	9	196	0.150
3142	plus_myc	9	196	0.086
3143	plus_myc	9	196	0.021
3144	plus_myc	9	196	0.322
3145	plus_myc	9	196	0.365
3146	plus_myc	9	196	1.201
3147	plus_myc	9	196	0.708
3148	plus_myc	9	196	0.643
3149	plus_myc	9	196	0.021
3150	plus_myc	9	196	0.172
3151	plus_myc	9	196	0.214
3152	plus_myc	9	197	2.573
3153	plus_myc	9	197	0.129
3154	plus_myc	9	197	0.793
3155	plus_myc	9	197	0.493
3156	plus_myc	9	197	4.696
3157	plus_myc	9	197	0.107
3158	plus_myc	9	197	0.214
3159	plus_myc	9	197	0.064
3160	plus_myc	9	197	0.922
3161	plus_myc	9	197	3.667
3162	plus_myc	9	197	0.279
3163	plus_myc	9	197	1.115
3164	plus_myc	9	197	0.150
3165	plus_myc	9	197	0.193
3166	plus_myc	9	197	0.086
3167	plus_myc	9	197	0.322
3168	plus_myc	9	197	0.064
3169	plus_myc	9	197	0.043
3170	plus_myc	9	197	0.064
3171	plus_myc	9	197	0.086
3172	plus_myc	9	197	0.021
3173	plus_myc	9	197	0.750
3174	plus_myc	9	197	0.107
3175	plus_myc	9	197	0.300
3176	plus_myc	9	197	0.021
3177	plus_myc	9	197	0.172
3178	plus_myc	9	197	0.257
3179	plus_myc	9	197	0.021
3180	plus_myc	9	197	0.643
3181	plus_myc	9	198	0.172
3182	plus_myc	9	198	0.021
3183	plus_myc	9	198	0.665
3184	plus_myc	9	198	0.021
3185	plus_myc	9	198	0.236
3186	plus_myc	9	198	0.129
3187	plus_myc	9	198	0.665
3188	plus_myc	9	198	0.064
3189	plus_myc	9	198	0.021
3190	plus_myc	9	198	0.708
3191	plus_myc	9	198	0.493
3192	plus_myc	9	198	0.107
3193	plus_myc	9	198	0.193
3194	plus_myc	9	198	0.257
3195	plus_myc	9	198	0.172
3196	plus_myc	9	198	0.064
3197	plus_myc	9	199	0.236
3198	plus_myc	9	199	0.172
3199	plus_myc	9	199	0.172
3200	plus_myc	9	199	0.193
3201	plus_myc	9	199	0.193
3202	plus_myc	9	199	1.458
3203	plus_myc	9	199	0.579
3204	plus_myc	9	199	0.086
3205	plus_myc	9	199	1.308
3206	plus_myc	9	199	0.129
3207	plus_myc	9	199	0.021
3208	plus_myc	9	199	0.086
3209	plus_myc	9	199	4.932
3210	plus_myc	9	199	0.064
3211	plus_myc	9	199	0.536
3212	plus_myc	9	199	0.021
3213	plus_myc	9	199	0.750
3214	plus_myc	9	199	0.472
3215	plus_myc	9	199	0.064
3216	plus_myc	9	199	0.193
3217	plus_myc	9	199	0.107
3218	plus_myc	9	199	0.043
3219	plus_myc	9	199	0.236
3220	plus_myc	9	199	0.236
3221	plus_myc	9	199	0.365
3222	plus_myc	9	199	0.343
3223	plus_myc	9	199	0.064
3224	plus_myc	9	199	0.172
3225	plus_myc	9	199	0.750
3226	plus_myc	9	199	0.665
3227	plus_myc	9	199	0.793
3228	plus_myc	9	199	0.021
3229	plus_myc	9	199	0.193
3230	plus_myc	9	199	0.450
3231	plus_myc	9	199	0.429
3232	plus_myc	9	199	0.021
3233	plus_myc	9	199	0.086
3234	plus_myc	9	199	0.429
3235	plus_myc	9	199	0.279
