spot	condition	image	cell	area_um2
2969	plus_myc	8	223	0.279
2970	plus_myc	8	223	0.172
2971	plus_myc	8	223	0.021
2972	plus_myc	8	223	0.064
2973	plus_myc	8	223	0.365
2974	plus_myc	8	223	0.214
2975	plus_myc	8	224	0.643
2976	plus_myc	8	224	0.150
2977	plus_myc	8	224	0.300
2978	plus_myc	8	224	0.064
2979	plus_myc	8	224	0.086
2980	plus_myc	8	224	0.172
2981	plus_myc	8	224	0.193
2982	plus_myc	8	224	0.107
2983	plus_myc	8	224	0.021
2984	plus_myc	8	224	0.407
2985	plus_myc	8	224	0.043
2986	plus_myc	8	224	0.322
2987	plus_myc	8	224	0.279
2988	plus_myc	8	224	0.021
2989	plus_myc	8	224	0.515
2990	plus_myc	8	224	0.214
2991	plus_myc	8	224	0.150
2992	plus_myc	8	224	0.150
2993	plus_myc	8	224	0.107
2994	plus_myc	8	224	0.214
2995	plus_myc	8	224	0.300
2996	plus_myc	8	225	0.021
2997	plus_myc	8	225	0.236
2998	plus_myc	8	225	0.257
2999	plus_myc	8	225	0.021
3000	plus_myc	8	225	0.279
3001	plus_myc	8	225	0.257
3002	plus_myc	8	225	0.172
3003	plus_myc	8	225	0.322
3004	plus_myc	8	225	0.300
3005	plus_myc	8	225	0.107
3006	plus_myc	8	226	0.214
3007	plus_myc	8	226	0.300
3008	plus_myc	8	226	0.386
3009	plus_myc	8	226	0.214
3010	plus_myc	8	226	0.257
3011	plus_myc	8	226	0.043
3012	plus_myc	8	226	0.214
3013	plus_myc	8	226	0.129
3014	plus_myc	8	226	0.021
3015	plus_myc	8	226	0.107
3016	plus_myc	8	226	0.021
3017	plus_myc	8	227	0.043
3018	plus_myc	8	227	0.515
3019	plus_myc	8	227	0.236
3020	plus_myc	8	227	0.922
3021	plus_myc	8	227	0.021
3022	plus_myc	8	227	0.257
3023	plus_myc	8	227	0.236
3024	plus_myc	8	227	0.064
3025	plus_myc	8	227	0.300
3026	plus_myc	8	227	0.322
3027	plus_myc	8	227	0.043
3028	plus_myc	8	227	0.150
3029	plus_myc	8	227	0.279
3030	plus_myc	8	227	0.472
3031	plus_myc	8	227	0.086
3032	plus_myc	8	227	0.279
3033	plus_myc	8	227	0.386
3034	plus_myc	8	227	0.021
3035	plus_myc	8	228	0.043
3036	plus_myc	8	228	0.343
3037	plus_myc	8	228	0.172
3038	plus_myc	8	228	0.064
3039	plus_myc	8	228	0.300
3040	plus_myc	8	228	0.064
3041	plus_myc	8	228	0.107
3042	plus_myc	8	228	0.021
3043	plus_myc	8	228	0.021
3044	plus_myc	8	229	0.172
3045	plus_myc	8	229	0.236
3046	plus_myc	8	229	0.665
3047	plus_myc	8	229	0.579
3048	plus_myc	8	229	0.214
3049	plus_myc	8	229	0.343
3050	plus_myc	8	229	0.107
3051	plus_myc	8	229	0.236
3052	plus_myc	8	229	0.214
3053	plus_myc	8	229	0.922
3054	plus_myc	8	229	0.557
3055	plus_myc	8	229	0.300
3056	plus_myc	8	230	0.043
3057	plus_myc	8	230	0.493
3058	plus_myc	8	230	0.086
3059	plus_myc	8	230	0.021
3060	plus_myc	8	230	0.214
3061	plus_myc	8	230	0.193
